"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"CSTB"	0.975887339463812	0.740891850107438	6.14268372285695	1.33643321914983e-09	2.51007830154897e-08	11.3851350434898
"FAM49B"	1.10190367450594	1.98596495668871	6.14192545769192	1.34251300486481e-09	2.51747004891406e-08	11.380757615169
"TMEM63C"	-0.587919995362611	0.847988952	-6.14181537830577	1.34339786631379e-09	2.51747004891406e-08	11.3801221725936
"ERGIC2"	1.30600028284239	1.33168989199449	6.14051473105414	1.35389620837885e-09	2.53428634861185e-08	11.3726148522456
"TMEFF1"	1.26122251945985	0.532629954519284	6.13808067156546	1.37375876774835e-09	2.56609149867245e-08	11.3585693349645
"UTP11L"	0.967735742849408	0.649833027793388	6.13805434913534	1.37397511359552e-09	2.56609149867245e-08	11.358417471187
"COX5A"	0.761730836316638	0.843990161871901	6.13733096107862	1.37993373061469e-09	2.57432754997502e-08	11.3542442089272
"TTLL4"	0.848839229093397	0.18268929527686	6.1357907610602	1.3927047077351e-09	2.59523964708215e-08	11.3453601920058
"TRIM24"	1.25393483156159	1.52048126817769	6.13381401675991	1.40926466924442e-09	2.62112929116362e-08	11.3339610882027
"CT62"	-0.729832382112028	0.0106520642672176	-6.13375620231382	1.40975188683689e-09	2.62112929116362e-08	11.3336277448877
"FAM98A"	0.894800760973475	0.48031313485124	6.13151133122297	1.42879775176173e-09	2.6535727631043e-08	11.3206865792765
"GALNT10"	-1.62652794028376	0.554228401709366	-6.13086924595171	1.43429137679624e-09	2.66000607990644e-08	11.3169858896911
"SFI1"	-0.558151646112028	0.476342836119835	-6.13073269977047	1.43546231119966e-09	2.66000607990644e-08	11.316198944146
"AGTR1"	-1.65394182852569	-1.98606061454545	-6.12766218602846	1.46204103674779e-09	2.70624121523628e-08	11.2985070682437
"ANKHD1-EIF4EBP3"	-1.03167568493337	-0.202757543855372	-6.12515936531927	1.48406076696219e-09	2.74394416779149e-08	11.2840920647164
"TMEM144"	-1.14038970639818	-0.274310694524793	-6.12394208583965	1.49488709535671e-09	2.7608903665577e-08	11.2770830565752
"SNED1"	-1.12547462165163	-1.50887812294904	-6.12265462093724	1.50642157308672e-09	2.77910537046032e-08	11.2696712908605
"POLR2A"	-1.10161592911124	-0.113507344008264	-6.1209309668257	1.52200006386545e-09	2.80473226846691e-08	11.2597506385479
"NUDT19"	1.31369592675232	1.32228848781129	6.11920615649433	1.53774645982212e-09	2.82980892984395e-08	11.2498258496938
"RP9"	1.02381047130557	0.383074084552342	6.11906818299438	1.53901291816805e-09	2.82980892984395e-08	11.2490320405793
"NUMA1"	-0.892289507732964	-0.100249140128099	-6.11829067895278	1.54616869135903e-09	2.83982497102429e-08	11.2445590931488
"CPEB3"	-0.74303603127623	-1.04978412803719	-6.11747487578718	1.55371188264561e-09	2.84941622899078e-08	11.2398663628817
"AIF1L"	2.18402844926519	-3.50927370431956	6.11735544112863	1.55481922734607e-09	2.84941622899078e-08	11.2391793882845
"CUL2"	0.979393086907237	0.820098888738292	6.11644296024036	1.56330481740236e-09	2.86181196859714e-08	11.2339313005293
"TIMM17A"	1.10159890078949	3.43287921479477	6.11611775060098	1.56634001332112e-09	2.86421382853945e-08	11.2320610441567
"RNFT2"	1.18951265679004	3.01392775946419	6.11461162987232	1.58047191097153e-09	2.88687957188668e-08	11.223400624268
"ADRA2A"	-1.04736022183776	-1.89356371313499	-6.11377067376059	1.58841667470793e-09	2.89820658254613e-08	11.2185658365073
"RNASEH2A"	0.879203263305266	3.04891935493113	6.11201307625527	1.60514736240936e-09	2.92552187039126e-08	11.2084630688596
"MRPL11"	1.20524011323885	0.411935501899449	6.11144873654783	1.61055575677636e-09	2.93216405138407e-08	11.205219768024
"DYNC2H1"	-1.22008721981444	-1.8293818514697	-6.11007159296491	1.62382852912385e-09	2.95309385241757e-08	11.1973063574578
"TOMM5"	1.3098137223457	1.28325177289532	6.10592265830379	1.66446447278704e-09	3.02368617122035e-08	11.1734752564664
"RNASE4"	-0.992039994156338	-2.1765808977562	-6.10510706065283	1.67256867169236e-09	3.03509131668891e-08	11.1687922536605
"KDELR2"	1.06980868392729	1.97041839938843	6.09497457992663	1.77651999769807e-09	3.22020887696154e-08	11.1106605334535
"NAT6"	-1.26757546000224	-0.892023364515152	-6.0945562155132	1.78094501886399e-09	3.22471330104109e-08	11.1082621784642
"ABTB1"	-0.867879971234734	-1.48422669460882	-6.08869870697538	1.84404139497421e-09	3.33532710198709e-08	11.0746984625275
"SLC15A2"	1.12673427517488	-0.796183844870523	6.08601701355988	1.87365164456624e-09	3.38519974304131e-08	11.0593419815995
"ZNF441"	-0.930807201304661	-1.09837860844904	-6.0845943423539	1.88954818490576e-09	3.41021389028269e-08	11.0511976567958
"C15orf33"	-0.452130738058343	0.0332985470261708	-6.0831217926548	1.90614072302347e-09	3.43642853558525e-08	11.0427696023148
"LRRC27"	-1.06758707832269	0.312290283107438	-6.08145627632671	1.92507905146816e-09	3.46398843003616e-08	11.0332393312817
"C17orf97"	-0.905460514997852	0.464513351085399	-6.08138585968795	1.92588378264636e-09	3.46398843003616e-08	11.0328364512392
"TSSK1B"	-0.826505341030578	-0.585389122701102	-6.08122880923384	1.92767976042801e-09	3.46398843003616e-08	11.0319379217496
"JMJD6"	0.863349852276563	-0.0441475449366391	6.07738063550542	1.97220067034149e-09	3.54016409745315e-08	11.0099279844146
"MRPL12"	0.794652504171733	1.31468563378237	6.07619938177122	1.98606726649928e-09	3.56120928843052e-08	11.0031742299033
"MSH6"	1.09378304163119	1.5528104195854	6.07497644831274	2.00052340647728e-09	3.58326509293808e-08	10.9961834214051
"LOC100129034"	-1.26888761746278	-0.578875664376033	-6.07468687817911	2.00396139042498e-09	3.58555933602196e-08	10.994528301046
"C9orf116"	-1.23664691582207	2.2538434360124	-6.07366276752579	2.01616670028611e-09	3.60351859055438e-08	10.9886752765998
"C12orf11"	1.5007238682096	2.11327818301653	6.07034073348812	2.05626018362288e-09	3.67123058777438e-08	10.9696952267601
"RHOBTB2"	-1.17350368709183	-0.919312573216253	-6.06962839592033	2.06495815240071e-09	3.68280412115929e-08	10.9656265897926
"RCOR3"	-1.07640534962357	0.189251607413223	-6.06929063953324	2.06909485546366e-09	3.6862266546106e-08	10.9636975873865
"ALS2CR8"	-0.74347324751426	-1.26059864665565	-6.06870821616232	2.07624715096283e-09	3.69500858065355e-08	10.9603714645052
"MFAP3"	-1.07575622153921	-0.211884060235537	-6.06771980001004	2.08844040595787e-09	3.71273330778949e-08	10.9547274435382
"MYO15A"	-0.963473980446118	-0.207540014662534	-6.06581494774545	2.11213644117261e-09	3.7508474279029e-08	10.9438527592274
"USP40"	-1.28983562544972	-0.861951788818182	-6.06427136972022	2.13153061678216e-09	3.77949823664075e-08	10.9350428271264
"RIPK2"	1.37276105433064	2.12725465639256	6.06416942793624	2.13281755863857e-09	3.77949823664075e-08	10.934461068222
"CENPM"	0.480055669462573	2.04367542158402	6.06276222024275	2.15066023624047e-09	3.80705798155368e-08	10.92643135113
"PGLYRP2"	-0.961652355930134	0.207846520504132	-6.06134117409933	2.16882621883735e-09	3.83513078824621e-08	10.9183243765251
"ZNF484"	-1.11802998859172	-0.487839602393939	-6.06093652331999	2.17402642391189e-09	3.8402409371162e-08	10.916016184202
"CRIPAK"	-1.25166154408647	-0.851850530282369	-6.06070808389665	2.17696749325065e-09	3.84135389307986e-08	10.9147131908584
"RHOB"	-0.94642833145631	-0.503526203907714	-6.0591906932625	2.19660212704109e-09	3.87188977260626e-08	10.9060592865682
"LAGE3"	1.29237789536086	3.63683469091322	6.05831750117266	2.20797924990956e-09	3.88782109025388e-08	10.9010802288131
"E2F7"	0.684399598192932	2.33417811031405	6.05653019677978	2.23144630791709e-09	3.9244712135832e-08	10.8908908003506
"PDE6B"	-0.964075224818165	0.347814202793388	-6.05637346982646	2.23351568285989e-09	3.9244712135832e-08	10.8899974288617
"MRPL3"	1.12161637073517	2.67845529451377	6.05371082559866	2.26896001562852e-09	3.9825399556259e-08	10.8748230722437
"LOC286467"	0.967190566218704	-0.2546911849573	6.05293378618059	2.27940682009476e-09	3.99665613540244e-08	10.8703958753887
"DOK7"	-0.866709531605964	0.849835614212121	-6.05250354356595	2.28521133966282e-09	4.00261147395947e-08	10.8679447805744
"PCP2"	-0.705321622021565	0.527141969712121	-6.05155907285211	2.29800409434241e-09	4.02078147959574e-08	10.8625646767197
"HDAC7"	-0.798910561688958	-0.910435307993113	-6.05027700912996	2.31548141120799e-09	4.0471011584752e-08	10.8552627133559
"CTSL2"	0.677953840561292	0.344190227081267	6.046873012192	2.36251723441895e-09	4.12497494438149e-08	10.8358821075549
"SLC44A4"	-0.907474757941658	0.979128448132231	-6.0459425738514	2.37553532611472e-09	4.14335238097365e-08	10.8305863844587
"CASD1"	-1.39519552896377	0.123072202578512	-6.04524409572579	2.3853539620408e-09	4.15611672505684e-08	10.8266113796659
"KIAA1407"	-0.920807475114962	-0.0436104519779614	-6.04151261414215	2.43848288759523e-09	4.244236917027e-08	10.805382726267
"MEMO1"	1.24245963236031	1.93748152043113	6.04112872352422	2.44401380760862e-09	4.24941396548854e-08	10.803199417842
"PRKX"	1.48537684223446	-0.767877043338843	6.03577687912121	2.52240776678477e-09	4.38113499472272e-08	10.7727748206114
"SEC13"	1.06116813995633	1.9606276724876	6.03517421285238	2.53138789210078e-09	4.39214295850722e-08	10.7693502604321
"FMR1"	0.900895164044793	0.506568605387052	6.034325289695	2.54409035779604e-09	4.40957976301208e-08	10.7645269065923
"C3orf26"	1.28172237202211	0.857399196833333	6.03351341239854	2.55629668847906e-09	4.42612120373947e-08	10.7599146107512
"NUP85"	1.75748507164329	2.16288170390771	6.03285155171287	2.56628983753777e-09	4.43616395869893e-08	10.7561549779168
"C9orf9"	-1.14436090807637	-0.137438966863636	-6.03277589561154	2.56743456158608e-09	4.43616395869893e-08	10.7557252447955
"IL6ST"	-0.913394595389831	-0.600801609239669	-6.03099139976758	2.59458005595686e-09	4.47841222119574e-08	10.7455905675193
"SRR"	-1.55448816827696	-1.08053066978237	-6.02923342581625	2.62159590310956e-09	4.52034928438663e-08	10.7356091643807
"3-Sep"	0.632574888254484	0.506932151639118	6.02700532429039	2.65623119138983e-09	4.5753238200292e-08	10.7229622541053
"DERL1"	1.2242854095384	1.51785677291736	6.02648272459436	2.66441930035179e-09	4.58467677126785e-08	10.7199965413703
"RTCD1"	1.02783862764468	1.05215128565152	6.02514408494989	2.68550566833955e-09	4.61618151180351e-08	10.7124009250974
"C16orf45"	-2.04654971026788	-1.33618907158127	-6.02338799052605	2.71341491427118e-09	4.6584529244995e-08	10.7024389278256
"GIN1"	-0.952087742766143	-0.530349401415978	-6.023244827418	2.71570261330767e-09	4.6584529244995e-08	10.7016269058002
"H2AFX"	0.91216331505671	2.55931058827686	6.02156812817121	2.74263622005483e-09	4.69980404636612e-08	10.6921179556432
"ANKRD27"	2.14824525140695	0.160222957409091	6.01674297732135	2.8216075561518e-09	4.83015044267303e-08	10.6647667557274
"BTF3"	-1.00932995216399	-0.554335533490358	-6.01626226865358	2.8295955966967e-09	4.83884135887783e-08	10.6620429607648
"BCAP31"	0.668150963768805	0.360463522993113	6.0150780791944	2.84936778445371e-09	4.86764556147889e-08	10.655333936907
"ARL3"	-1.3828503655436	1.34207973940909	-6.01357609975309	2.87464007311606e-09	4.90577692970586e-08	10.6468261915313
"ATG2B"	-0.926404588936696	-1.3515276351832	-6.01190335394999	2.90304313747855e-09	4.94916749037626e-08	10.6373534252427
"PALM"	-0.812042928374587	-1.42573989386364	-6.00930526774442	2.94770216216296e-09	5.02015423560172e-08	10.622645176022
"MGC3771"	-1.0715122405024	0.517860895049587	-6.0053510026895	3.01696214968246e-09	5.1328500360309e-08	10.6002703773058
"BTF3L4"	0.989784573710795	1.00075047043113	6.00328665423816	3.05374801460117e-09	5.19012264812889e-08	10.5885947662433
"PTTG3P"	1.29658760799099	2.70364661361019	6.000577353683	3.10269134718209e-09	5.2679198746538e-08	10.5732769214643
"CFDP1"	0.986251336087559	-0.312299369566116	5.99933082419092	3.12546609092157e-09	5.30117320033657e-08	10.5662313926588
"CFL1"	0.760684047893446	2.11131414848347	5.99870004303868	3.13705286027424e-09	5.31083238115462e-08	10.5626666490597
"ZNF619"	-1.0025656748815	-0.328681863876033	-5.99867297129106	3.13755107585961e-09	5.31083238115462e-08	10.5625136656462
"BRIP1"	0.73374646254983	1.89741643424242	5.99787078854599	3.15234915204505e-09	5.33045245221698e-08	10.5579807856429
"USP6NL"	1.04586544425742	-0.285668610724518	5.99218459548815	3.25921354089853e-09	5.50555360536742e-08	10.5258656317158
"C11orf35"	-0.560397168582313	0.579120675118457	-5.99116759770448	3.27869570986938e-09	5.53284061821816e-08	10.5201246159089
"C4A"	-0.811586797479721	0.526756169418733	-5.98976848335124	3.30568368526324e-09	5.56947652941273e-08	10.5122279687776
"CCDC74A"	-0.908405940864441	0.595565958809917	-5.98969500291072	3.3071070476058e-09	5.56947652941273e-08	10.5118132888822
"KCTD5"	1.17449583046575	3.43862619094628	5.98941336286557	3.31256813221276e-09	5.5730270742551e-08	10.5102239226285
"C16orf57"	1.53335023241239	-0.0237855288181818	5.98352832719675	3.4287143262055e-09	5.76259752580261e-08	10.4770286402024
"POLN"	-0.995241213421287	-0.93478324168595	-5.98074736996889	3.48497194209473e-09	5.85123268904025e-08	10.4613525748223
"SHC2"	-1.45445778810492	-1.18851138946281	-5.98025612583943	3.49500275368031e-09	5.85805348849807e-08	10.4585841506254
"FLNB"	-0.879884536507092	0.546859296849862	-5.98020330743524	3.49608293862958e-09	5.85805348849807e-08	10.4582865028354
"YWHAG"	0.354840014702265	-0.229034344647383	5.9776800088883	3.54806786887446e-09	5.93917261998301e-08	10.4440697188018
"NONO"	0.806320058183167	1.28772796226309	5.97715501187228	3.55897822234349e-09	5.9514422547076e-08	10.4411124598039
"DDX28"	0.925145957739376	-0.028972287285124	5.97431801302138	3.61850466024728e-09	6.04490296106837e-08	10.4251359784874
"C16orf46"	-0.923218125720503	-0.376497398910468	-5.9736166003424	3.63337091878396e-09	6.06364371606697e-08	10.4211870506461
"G6PD"	0.635312354180806	0.711352712976584	5.97342955247634	3.63734540114351e-09	6.0641880900509e-08	10.4201340488483
"CABP4"	-1.18522150126446	-0.298715778333333	-5.97311523460869	3.64403373022255e-09	6.06925136911415e-08	10.4183646370134
"UBE2N"	1.19197784279427	2.04753891787328	5.96761968716882	3.76292990202755e-09	6.26100308623642e-08	10.3874417814793
"RSPH1"	-0.622050965917914	0.974892978095041	-5.96703758370437	3.77574314900839e-09	6.27604026228174e-08	10.3841678569699
